# Horizontal Translation, Vertical Translation, Rotation
0.00423,1.77820,0.00000
0.00497,1.83777,0.00000
0.00557,1.90062,0.00000
0.00301,1.78451,0.00000
0.00609,2.02288,0.00000
0.00509,2.01047,0.00000
0.00328,1.59699,0.00000
0.00320,1.82556,0.00000
0.00314,2.68342,0.00000
0.00220,1.89036,0.00000
0.00224,1.83698,0.00000
0.00154,1.95457,0.00000
0.00254,1.70209,0.00000
0.00195,1.84405,0.00000
0.00178,1.76857,0.00000
0.00245,1.76329,0.00000
0.00200,1.81815,0.00000
0.00250,1.70743,0.00000
0.00184,1.70411,0.00000
0.00065,1.85229,0.00000
0.00252,1.78476,0.00000
0.00475,2.53861,0.00000
0.00274,1.73158,0.00000
0.00413,1.73338,0.00000
0.00328,1.73487,0.00000
0.00327,1.67726,0.00000
0.00487,1.76630,0.00000
0.00333,1.69459,0.00000
0.00409,1.73706,0.00000
0.00389,1.67737,0.00000
0.00390,1.67275,0.00000
0.00431,1.66682,0.00000
0.00399,1.66851,0.00000
0.00388,1.64919,0.00000
0.00516,1.62107,0.00000
0.00639,2.39535,0.00000
0.00423,1.58398,0.00000
0.00606,1.63672,0.00000
0.00312,1.58991,0.00000
0.00504,1.53017,0.00000
0.00561,1.65690,0.00000
0.00530,1.49644,0.00000
0.00438,1.53193,0.00000
0.00500,1.52860,0.00000
0.00465,1.56980,0.00000
0.00476,1.47254,0.00000
0.00587,1.56809,0.00000
0.00387,1.55281,0.00000
0.00828,2.18811,0.00000
0.00466,1.56162,0.00000
0.00497,1.46123,0.00000
0.00559,1.41493,0.00000
0.00437,1.41212,0.00000
0.00545,1.52908,0.00000
0.00432,1.42139,0.00000
0.00515,1.49250,0.00000
0.00573,1.39823,0.00000
0.00608,1.42922,0.00000
0.00524,1.37452,0.00000
0.00457,1.40800,0.00000
0.00562,1.26549,0.00000
0.00482,1.36725,0.00000
0.00526,1.35250,0.00000
0.00556,1.30028,0.00000
0.00663,1.87854,0.00000
0.00433,1.29809,0.00000
0.00420,1.24195,0.00000
0.00394,1.25889,0.00000
0.00209,1.17071,0.00000
0.00253,1.19630,0.00000
0.00221,1.18856,0.00000
0.00075,1.24395,0.00000
0.00203,1.11972,0.00000
0.00043,1.17307,0.00000
0.00168,1.12510,0.00000
0.00110,1.08285,0.00000
-0.00015,1.14651,0.00000
0.00092,1.64610,0.00000
0.00061,1.06018,0.00000
0.00049,1.15000,0.00000
0.00100,1.06753,0.00000
0.00166,1.02186,0.00000
0.00181,1.10974,0.00000
0.00179,1.03477,0.00000
0.00186,0.99472,0.00000
0.00159,1.05133,0.00000
0.00201,1.03701,0.00000
0.00210,0.95760,0.00000
0.00225,1.00793,0.00000
0.00327,0.96638,0.00000
0.00315,0.95636,0.00000
0.00291,0.94969,0.00000
0.00644,1.40378,0.00000
0.00390,0.91834,0.00000
0.00326,0.90833,0.00000
0.00400,0.92905,0.00000
0.00326,0.88826,0.00000
0.00371,0.86852,0.00000
0.00347,0.88292,0.00000
0.00464,0.81478,0.00000
0.00492,0.85863,0.00000
0.00363,0.82340,0.00000
0.00475,0.79087,0.00000
0.00523,0.83931,0.00000
0.00512,0.80810,0.00000
0.00452,0.80085,0.00000
0.00775,1.24626,0.00000
0.00571,0.75548,0.00000
0.00453,0.74876,0.00000
0.00429,0.78956,0.00000
0.00489,0.75749,0.00000
0.00520,0.74883,0.00000
0.00537,0.74181,0.00000
0.00428,0.75862,0.00000
0.00462,0.72830,0.00000
0.00481,0.72096,0.00000
0.00601,0.71520,0.00000
0.00467,0.70883,0.00000
0.00495,0.72371,0.00000
0.00435,0.69563,0.00000
0.00606,0.73393,0.00000
0.00482,0.70456,0.00000
0.00721,1.00569,0.00000
0.00563,0.66978,0.00000
0.00381,0.68153,0.00000
0.00483,0.65270,0.00000
0.00359,0.64680,0.00000
0.00304,0.66168,0.00000
0.00157,0.63824,0.00000
0.00126,0.63258,0.00000
0.00068,0.62623,0.00000
-0.00048,0.62059,0.00000
0.00055,0.61376,0.00000
-0.00150,0.62840,0.00000
-0.00186,0.60434,0.00000
-0.00398,0.88337,0.00000
-0.00288,0.61432,0.00000
-0.00373,0.59106,0.00000
-0.00325,0.60343,0.00000
-0.00306,0.57901,0.00000
-0.00345,0.57528,0.00000
-0.00299,0.58756,0.00000
-0.00291,0.54680,0.00000
-0.00339,0.55876,0.00000
-0.00278,0.55296,0.00000
-0.00200,0.56295,0.00000
-0.00224,0.55823,0.00000
-0.00207,0.52088,0.00000
-0.00146,0.54889,0.00000
-0.00216,0.54512,0.00000
-0.00164,0.55653,0.00000
-0.00285,0.77432,0.00000
0.00004,0.49692,0.00000
-0.00124,0.50913,0.00000
0.00075,0.51809,0.00000
-0.00041,0.50070,0.00000
0.00039,0.51136,0.00000
0.00081,0.47837,0.00000
0.00002,0.50392,0.00000
0.00211,0.50036,0.00000
0.00098,0.46505,0.00000
0.00239,0.47683,0.00000
0.00083,0.47201,0.00000
0.00328,0.48267,0.00000
0.00177,0.46336,0.00000
0.00346,0.66997,0.00000
0.00339,0.46701,0.00000
0.00339,0.47811,0.00000
0.00308,0.43231,0.00000
0.00359,0.45686,0.00000
0.00428,0.43827,0.00000
0.00324,0.43503,0.00000
0.00472,0.43031,0.00000
0.00431,0.42676,0.00000
0.00494,0.42352,0.00000
0.00393,0.43249,0.00000
0.00535,0.41575,0.00000
0.00486,0.41273,0.00000
0.00506,0.40830,0.00000
0.00591,0.40436,0.00000
0.00656,0.59447,0.00000
0.00646,0.40933,0.00000
0.00413,0.40606,0.00000
0.00645,0.38007,0.00000
0.00526,0.41088,0.00000
0.00379,0.38340,0.00000
0.00374,0.36986,0.00000
0.00347,0.38802,0.00000
0.00212,0.37567,0.00000
-0.00048,0.37220,0.00000
-0.00102,0.36820,0.00000
-0.00259,0.36600,0.00000
-0.00285,0.35319,0.00000
-0.00449,0.41275,0.00000
-0.00552,0.34684,0.00000
-0.01033,0.50249,0.00000
-0.00747,0.37160,0.00000
-0.00789,0.35539,0.00000
-0.00851,0.33355,0.00000
-0.00910,0.35158,0.00000
-0.00914,0.33724,0.00000
-0.00895,0.32696,0.00000
-0.01094,0.35252,0.00000
-0.00994,0.33023,0.00000
-0.00872,0.31764,0.00000
-0.01146,0.33396,0.00000
-0.01035,0.32305,0.00000
-0.00862,0.31002,0.00000
-0.01134,0.32589,0.00000
-0.01139,0.32631,0.00000
-0.00973,0.33167,0.00000
-0.01034,0.31989,0.00000
-0.01526,0.45733,0.00000
-0.00914,0.29632,0.00000
-0.01034,0.31221,0.00000
-0.00917,0.30108,0.00000
-0.00868,0.28984,0.00000
-0.00973,0.30656,0.00000
-0.00977,0.30324,0.00000
-0.00785,0.28385,0.00000
-0.00830,0.30089,0.00000
-0.00820,0.28883,0.00000
-0.00730,0.27883,0.00000
-0.00709,0.30196,0.00000
-0.00767,0.28293,0.00000
-0.00618,0.27324,0.00000
-0.00918,0.43055,0.00000
-0.00561,0.27581,0.00000
-0.00493,0.26670,0.00000
-0.00501,0.27409,0.00000
-0.00353,0.28792,0.00000
-0.00505,0.26066,0.00000
-0.00406,0.27672,0.00000
-0.00162,0.26614,0.00000
-0.00325,0.26516,0.00000
-0.00249,0.26298,0.00000
-0.00219,0.26017,0.00000
-0.00224,0.25250,0.00000
-0.00034,0.27475,0.00000
-0.00035,0.25733,0.00000
-0.00223,0.36996,0.00000
0.00021,0.25449,0.00000
0.00125,0.25243,0.00000
-0.00028,0.25737,0.00000
-0.00056,0.24101,0.00000
0.00041,0.25469,0.00000
-0.00362,0.24542,0.00000
-0.00492,0.24106,0.00000
-0.00965,0.24512,0.00000
-0.01413,0.21748,0.00000
-0.02383,0.24567,0.00000
-0.02923,0.21999,0.00000
-0.03560,0.20606,0.00000
-0.06911,0.30992,0.15711
-0.05337,0.19695,0.15541
-0.06009,0.19052,0.21772
-0.06779,0.18511,0.22674
-0.07252,0.17888,0.19768
-0.07946,0.17318,0.24807
-0.08403,0.16916,0.25320
-0.09026,0.16961,0.25886
-0.09138,0.15943,0.26800
-0.09275,0.15209,0.27168
-0.09779,0.15260,0.27700
-0.10000,0.14936,0.28109
-0.10867,0.15496,0.27479
-0.10686,0.14608,0.28688
-0.15190,0.19784,0.28767
-0.10606,0.13486,0.29662
-0.10656,0.13205,0.29125
-0.11044,0.13323,0.30297
-0.10525,0.12186,0.29601
-0.11286,0.13280,0.30297
-0.10988,0.12482,0.30684
-0.10225,0.11644,0.30047
-0.10408,0.11734,0.30970
-0.10101,0.11303,0.30678
-0.10507,0.11600,0.31212
-0.10066,0.11214,0.31350
-0.10019,0.10931,0.31256
-0.10084,0.11141,0.31157
-0.14503,0.15895,0.31153
-0.09382,0.10306,0.31050
-0.09307,0.10240,0.24035
-0.09374,0.10351,0.31236
-0.09053,0.09889,0.31186
-0.08833,0.09824,0.31212
-0.08586,0.09544,0.30877
-0.08221,0.09299,0.31352
-0.08586,0.09624,0.31552
-0.08496,0.09460,0.31273
-0.07741,0.08836,0.31590
-0.07825,0.09049,0.30900
-0.07680,0.08867,0.30203
-0.07833,0.09052,0.29687
-0.11053,0.12851,0.30571
-0.07543,0.08850,0.31661
-0.07056,0.08413,0.31062
-0.06528,0.07709,0.31384
-0.07118,0.08480,0.30545
-0.06963,0.08405,0.24540
-0.06590,0.08105,0.31377
-0.06500,0.07956,0.31270
-0.06504,0.08256,0.31430
-0.06755,0.08078,0.24035
-0.08926,0.08439,0.23494
-0.12908,0.08414,0.26654
-0.21657,0.09084,0.20836
-0.45414,0.11842,0.46828
-0.42031,0.07355,0.44399
-0.51084,0.06712,0.51197
-0.59351,0.05749,0.66344
-0.67137,0.05027,0.72799
-0.75990,0.04189,0.91991
-0.82056,0.03201,0.93409
-0.80308,0.01941,0.91260
-0.87373,0.01094,0.91161
-0.86601,0.00042,0.62780
-0.88679,-0.00531,0.91902
-0.88137,-0.00842,0.91214
-0.92568,-0.00901,0.91214
-1.43825,-0.01436,1.62115
-0.96887,-0.01623,0.91214
-0.95307,-0.01440,0.91161
-1.02572,-0.01779,1.01031
-0.96770,-0.01679,0.63288
-1.06164,-0.01843,1.01031
-0.97383,-0.02219,1.02033
-1.03931,-0.02435,0.94591
-1.02162,-0.02984,1.37432
-1.02105,-0.03767,0.95295
-1.02354,-0.04342,1.11189
-1.05119,-0.04851,0.96017
-0.99001,-0.03983,0.95848
-1.01603,-0.04282,0.95316
-1.50481,-0.06854,1.63342
-1.02870,-0.05103,1.13196
-1.02833,-0.04949,0.94739
-0.96998,-0.04295,0.96017
-1.03364,-0.04203,1.39056
-1.00746,-0.03813,0.96495
-1.00619,-0.03957,0.96703
-0.97818,-0.03988,0.96495
-1.04550,-0.04542,0.95795
-1.01059,-0.04761,0.96906
-1.01210,-0.04599,0.96906
-0.99954,-0.04547,0.95295
-1.05461,-0.04463,0.96179
-1.42754,-0.06380,1.28347
-1.04992,-0.04956,0.95644
-1.01489,-0.05215,1.39718
-0.99141,-0.05264,1.39056
-0.99239,-0.05131,0.96720
-0.99224,-0.05123,0.96874
-0.98726,-0.04630,0.95644
-1.01392,-0.04276,1.39056
-0.97867,-0.03831,0.96070
-0.94421,-0.03954,1.11189
-1.03296,-0.04852,1.38893
-0.97459,-0.04583,0.95295
-0.91547,-0.04386,0.63995
-1.01162,-0.04652,1.37743
-1.01541,-0.05113,0.94220
-1.46881,-0.06821,1.26926
-0.98272,-0.04264,0.95115
-0.98695,-0.03923,0.96179
-0.95616,-0.03795,0.97292
-1.05299,-0.04028,1.37743
-0.99699,-0.03862,0.96017
-1.00052,-0.03467,1.12001
-1.03198,-0.04001,1.11054
-0.97249,-0.03552,1.24003
-1.03588,-0.03383,1.38077
-0.97406,-0.03531,0.91260
-1.01973,-0.02740,1.39615
-1.01147,-0.03469,1.11054
-1.07580,-0.03495,1.37589
-1.47084,-0.03978,1.62108
-1.01066,-0.02773,0.92201
-1.04696,-0.03093,1.36302
-1.01968,-0.02566,1.01031
-1.02297,-0.02197,1.01031
-1.02646,-0.01671,0.92163
-1.06479,-0.01549,1.36302
-0.99962,-0.00961,0.71582
-1.08622,-0.01251,0.92163
-0.98247,-0.01401,0.91161
-1.10562,-0.01430,1.37093
-1.01587,-0.02094,0.90486
-1.02039,-0.02564,0.62948
-1.01972,-0.02551,0.91161
-1.01306,-0.02076,0.62948
-1.06281,-0.01866,1.10751
-1.40192,-0.02054,1.63366
-0.98611,-0.02375,0.91214
-0.98639,-0.02479,0.63829
-0.92825,-0.02293,0.90486
-0.99286,-0.02067,0.62928
-0.98716,-0.01244,0.91260
-0.91467,-0.01036,0.87653
-0.96799,-0.00611,0.91161
-0.89840,-0.00659,0.90361
-0.92181,-0.00961,0.90486
-0.94810,-0.01306,0.91951
-0.91534,-0.01805,0.63476
-0.87612,-0.01768,0.87578
-1.34839,-0.01898,0.93462
-0.88947,-0.01632,0.62072
-0.82710,-0.01622,0.62072
-0.84543,-0.01229,0.62597
-0.86370,-0.01120,0.62941
-0.82037,-0.00749,0.90287
-0.79869,-0.01083,0.91161
-0.75216,-0.00918,0.86342
-0.77922,-0.00956,0.62941
-0.73579,-0.01016,0.36104
-0.73902,-0.01052,0.35822
-0.70215,-0.00922,0.35901
-0.70157,-0.00961,0.56262
-0.64183,-0.01045,0.35963
-0.93685,-0.01772,0.63639
-0.65484,-0.01653,0.35682
-0.61795,-0.01528,0.38511
-0.56579,-0.01765,0.38282
-0.58436,-0.01744,0.67150
-0.55183,-0.01848,0.38682
-0.51930,-0.01545,0.38682
-0.53872,-0.01795,0.66054
-0.52704,-0.01636,0.38651
-0.48409,-0.01736,0.39007
-0.50016,-0.01682,0.31643
-0.47192,-0.01570,0.31827
-0.44502,-0.01738,0.38651
-0.46045,-0.01827,0.31651
-0.64884,-0.02234,0.31827
-0.41837,-0.01616,0.40240
-0.40884,-0.01558,0.31643
-0.39777,-0.01405,0.38832
-0.39786,-0.01303,0.31819
-0.37558,-0.01465,0.31469
-0.36597,-0.01245,0.19809
-0.35705,-0.01338,0.19517
-0.34859,-0.01224,0.30580
-0.34970,-0.01343,0.31806
-0.31080,-0.01306,0.00000
-0.34446,-0.01335,0.30802
-0.30657,-0.01384,0.00000
-0.31939,-0.01486,0.19290
-0.44988,-0.01852,0.31469
-0.33682,-0.01531,0.19809
-0.24108,-0.01143,0.15164
-0.27937,-0.01261,0.19488
-0.28200,-0.01319,0.18931
-0.26828,-0.01282,0.19204
-0.26103,-0.01182,0.19427
-0.25740,-0.01201,0.19315
-0.25247,-0.01203,0.19025
-0.25580,-0.01251,0.19131
-0.24360,-0.01066,0.15016
-0.23911,-0.01230,0.15201
-0.22819,-0.01077,0.14944
-0.24641,-0.01187,0.15201
-0.32757,-0.01682,0.19403
-0.23183,-0.01217,0.15275
-0.22888,-0.01255,0.15311
-0.22069,-0.01120,0.15162
-0.21000,-0.01248,0.00000
-0.21626,-0.01092,0.15053
-0.22598,-0.01280,0.15239
-0.20790,-0.01127,0.15390
-0.19398,0.00818,0.15474
-0.16260,0.07169,0.24844
-0.12875,0.18383,0.28050
-0.09274,0.33552,0.16364
-0.06117,0.50453,0.00000
-0.03739,1.09226,0.00000
0.00372,0.97366,0.00000
0.01688,1.06730,0.00000
0.02805,1.27754,0.00000
0.03036,1.36122,0.00000
0.03010,1.46111,0.00000
0.02950,1.59546,0.00000
0.02341,1.57005,0.00000
0.02140,1.67850,0.00000
0.01494,1.72459,0.00000
0.01186,1.87849,0.00000
0.00783,1.68117,0.00000
0.00507,1.87722,0.00000
0.00095,1.89890,0.00000
-0.00252,2.72587,0.00000
-0.00494,1.99181,0.00000
-0.00580,1.81790,0.00000
-0.00734,1.82025,0.00000
-0.00913,2.00630,0.00000
-0.00964,1.94994,0.00000
-0.00976,1.82853,0.00000
-0.01100,1.95293,0.00000
-0.01266,1.95482,0.00000
-0.01187,1.83170,0.00000
-0.01314,1.89559,0.00000
-0.01302,1.89667,0.00000
-0.01364,1.89769,0.00000
-0.01396,1.89842,0.00000
-0.01500,1.95945,0.00000
-0.02109,2.78152,0.00000
-0.01453,2.01777,0.00000
-0.01464,1.83179,0.00000
-0.01531,1.89468,0.00000
-0.01578,2.01801,0.00000
-0.01438,1.83375,0.00000
-0.01584,1.89640,0.00000
-0.01462,1.89845,0.00000
-0.01499,1.89902,0.00000
-0.01517,1.83789,0.00000
-0.01528,2.02121,0.00000
-0.01456,1.83688,0.00000
-0.01477,1.95929,0.00000
-0.02139,2.90688,0.00000
-0.01436,1.95756,0.00000
-0.01183,1.77534,0.00000
-0.01401,2.01893,0.00000
-0.01295,1.89709,0.00000
-0.01241,1.83699,0.00000
-0.01238,1.89611,0.00000
-0.01216,2.01902,0.00000
-0.01124,1.83616,0.00000
-0.01164,1.89812,0.00000
-0.01095,1.96072,0.00000
-0.01061,1.83650,0.00000
-0.00984,1.95929,0.00000
-0.01079,1.89637,0.00000
-0.01642,2.84019,0.00000
-0.01091,1.89626,0.00000
-0.01067,2.01914,0.00000
-0.01012,1.83617,0.00000
-0.00905,1.96125,0.00000
-0.00895,1.90063,0.00000
-0.00849,1.84016,0.00000
-0.00790,1.96322,0.00000
-0.00768,1.96275,0.00000
-0.00662,1.77806,0.00000
-0.00681,1.89908,0.00000
-0.00697,2.02326,0.00000
-0.00554,1.83829,0.00000
-0.00661,1.96181,0.00000
-0.00628,1.96205,0.00000
-0.00811,2.78509,0.00000
-0.00443,1.95831,0.00000
-0.00471,2.01880,0.00000
-0.00430,1.83369,0.00000
-0.00380,1.89489,0.00000
-0.00370,1.89454,0.00000
-0.00284,1.89288,0.00000
-0.00300,1.89215,0.00000
-0.00352,1.89105,0.00000
-0.00297,1.95288,0.00000
-0.00303,1.89070,0.00000
-0.00273,1.82960,0.00000
-0.00255,1.88966,0.00000
-0.00167,2.01021,0.00000
-0.00297,2.82893,0.00000
-0.00163,1.82396,0.00000
-0.00242,1.94396,0.00000
-0.00131,1.88138,0.00000
-0.00100,1.88150,0.00000
-0.00210,1.94237,0.00000
-0.00031,1.82057,0.00000
-0.00130,1.88051,0.00000
-0.00011,1.94098,0.00000
-0.00068,1.88031,0.00000
-0.00061,1.81918,0.00000
-0.00019,1.94288,0.00000
0.00036,1.81989,0.00000
-0.00057,2.88055,0.00000
-0.00009,1.87829,0.00000
0.00079,1.87558,0.00000
0.00093,1.87304,0.00000
0.00046,1.93332,0.00000
0.00161,1.87030,0.00000
0.00136,1.87072,0.00000
0.00138,1.92992,0.00000
0.00024,1.86415,0.00000
0.00121,1.79673,0.00000
0.00120,1.91517,0.00000
0.00100,1.79429,0.00000
0.00032,1.91578,0.00000
0.00236,2.78723,0.00000
0.00019,0.99070,0.00000
0.00018,2.72586,0.00000
-0.00197,2.03726,0.00000
-0.00032,1.79949,0.00000
-0.00239,1.80096,0.00000
-0.00268,2.04312,0.00000
-0.00171,1.74518,0.00000
-0.00233,1.86024,0.00000
-0.00287,1.78739,0.00000
-0.00250,1.84083,0.00000
-0.00136,1.83941,0.00000
-0.00070,1.95858,0.00000
-0.00197,2.70345,0.00000
-0.00057,0.92259,0.00000
0.00057,2.80063,0.00000
0.00021,1.86741,0.00000
0.00106,1.68852,0.00000
0.00135,1.85870,0.00000
0.00288,1.86078,0.00000
0.00096,1.74522,0.00000
0.00187,1.80215,0.00000
0.00180,1.78913,0.00000
0.00333,1.82245,0.00000
0.00285,1.75126,0.00000
0.00341,1.74149,0.00000
0.00430,1.74024,0.00000
0.00327,1.73772,0.00000
0.00678,2.66060,0.00000
0.00325,1.67226,0.00000
0.00513,1.81272,0.00000
0.00480,1.68623,0.00000
0.00507,1.62484,0.00000
0.00451,1.72230,0.00000
0.00608,1.61444,0.00000
0.00397,1.66016,0.00000
0.00786,1.64287,0.00000
0.00586,1.67731,0.00000
0.00527,1.60298,0.00000
0.00566,1.53406,0.00000
0.00615,1.62404,0.00000
0.00913,2.36595,0.00000
0.00533,1.62088,0.00000
0.00712,1.61108,0.00000
0.00596,1.50511,0.00000
0.00717,1.58436,0.00000
0.00737,1.52829,0.00000
0.00705,1.52498,0.00000
0.00577,1.56769,0.00000
0.00713,1.47419,0.00000
0.00618,1.52442,0.00000
0.00762,1.51854,0.00000
0.00728,1.54902,0.00000
0.00529,1.44218,0.00000
0.00788,1.52057,0.00000
0.00717,1.50730,0.00000
0.01169,2.12967,0.00000
0.00666,1.46326,0.00000
0.00726,1.39994,0.00000
0.00640,1.33493,0.00000
0.00748,1.40294,0.00000
0.00649,1.35458,0.00000
0.00455,1.34494,0.00000
0.00222,1.37741,0.00000
0.00161,1.27941,0.00000
0.00129,1.26334,0.00000
0.00114,1.39832,0.00000
-0.00133,1.30299,0.00000
-0.00135,1.17523,0.00000
-0.00094,1.89141,0.00000
-0.00130,1.22844,0.00000
-0.00169,1.21540,0.00000
-0.00176,1.19957,0.00000
-0.00135,1.18572,0.00000
0.00024,1.17436,0.00000
-0.00024,1.20294,0.00000
0.00019,1.15898,0.00000
-0.00045,1.10880,0.00000
0.00115,1.16502,0.00000
0.00161,1.11770,0.00000
0.00224,1.10505,0.00000
0.00193,1.12924,0.00000
0.00238,1.08772,0.00000
0.00520,1.59780,0.00000
0.00407,1.08893,0.00000
0.00489,1.01036,0.00000
0.00498,1.03821,0.00000
0.00491,1.06359,0.00000
0.00435,1.02208,0.00000
0.00595,0.97474,0.00000
0.00624,1.05603,0.00000
0.00697,0.98090,0.00000
0.00628,0.97026,0.00000
0.00610,0.96275,0.00000
0.00658,0.92389,0.00000
0.00739,0.95129,0.00000
0.00781,0.97068,0.00000
0.01197,1.38979,0.00000
0.00853,0.91105,0.00000
0.00887,0.92880,0.00000
0.00887,0.88900,0.00000
0.00784,0.87852,0.00000
0.00902,0.84043,0.00000
0.00941,0.91305,0.00000
0.00969,0.81887,0.00000
0.00965,0.81116,0.00000
0.01070,0.88453,0.00000
0.00958,0.80161,0.00000
0.01040,0.84734,0.00000
0.00915,0.84098,0.00000
0.00899,0.80438,0.00000
0.01494,1.20009,0.00000
0.01017,0.80762,0.00000
0.00920,0.75074,0.00000
0.01014,0.79325,0.00000
0.01039,0.76289,0.00000
0.01012,0.73354,0.00000
0.00991,0.77126,0.00000
0.01013,0.76276,0.00000
0.00933,0.68594,0.00000
0.01086,0.74702,0.00000
0.00850,0.71916,0.00000
0.00686,0.73381,0.00000
0.00640,0.72572,0.00000
0.00401,0.67555,0.00000
0.00388,1.01582,0.00000
0.00023,0.69764,0.00000
-0.00180,0.69271,0.00000
-0.00351,0.66520,0.00000
-0.00286,0.67980,0.00000
-0.00521,0.65255,0.00000
-0.00542,0.62598,0.00000
-0.00682,0.65720,0.00000
-0.00543,0.61175,0.00000
-0.00698,0.62609,0.00000
-0.00650,0.64023,0.00000
-0.00637,0.61567,0.00000
-0.00776,0.63015,0.00000
-0.00659,0.60629,0.00000
-0.00983,0.88003,0.00000
-0.00607,0.60925,0.00000
-0.00548,0.58497,0.00000
-0.00581,0.58026,0.00000
-0.00426,0.57455,0.00000
-0.00466,0.60420,0.00000
-0.00487,0.54576,0.00000
-0.00259,0.55717,0.00000
-0.00262,0.55031,0.00000
-0.00231,0.54557,0.00000
-0.00094,0.52404,0.00000
-0.00165,0.55278,0.00000
-0.00015,0.54875,0.00000
-0.00029,0.76841,0.00000
0.00121,0.51886,0.00000
0.00194,0.52951,0.00000
0.00237,0.50987,0.00000
0.00239,0.48939,0.00000
0.00367,0.51679,0.00000
0.00221,0.49770,0.00000
0.00413,0.50833,0.00000
0.00390,0.47430,0.00000
0.00535,0.49835,0.00000
0.00489,0.48018,0.00000
0.00562,0.48858,0.00000
0.00493,0.45774,0.00000
0.00678,0.48146,0.00000
0.01012,0.67409,0.00000
0.00743,0.47039,0.00000
0.00742,0.45133,0.00000
0.00858,0.44922,0.00000
0.00815,0.45740,0.00000
0.00866,0.45342,0.00000
0.00843,0.42408,0.00000
0.00871,0.41975,0.00000
0.00952,0.44158,0.00000
0.00906,0.43834,0.00000
0.01005,0.40835,0.00000
0.00927,0.41792,0.00000
0.01167,0.41430,0.00000
0.01502,0.62190,0.00000
0.01143,0.41617,0.00000
0.00876,0.39683,0.00000
0.01240,0.39365,0.00000
0.01113,0.39853,0.00000
0.01457,0.38437,0.00000
0.01370,0.36753,0.00000
0.01573,0.39702,0.00000
0.01575,0.36968,0.00000
0.01249,0.36419,0.00000
0.01176,0.35824,0.00000
0.01028,0.35352,0.00000
0.00612,0.33723,0.00000
0.00495,0.35388,0.00000
0.00272,0.33676,0.00000
-0.00189,0.49123,0.00000
-0.00385,0.32506,0.00000
-0.00605,0.32044,0.00000
-0.00889,0.32504,0.00000
-0.01042,0.31141,0.00000
-0.01350,0.30676,0.00000
-0.01419,0.30276,0.00000
-0.01700,0.30779,0.00000
-0.01758,0.29520,0.00000
-0.01859,0.28151,0.00000
-0.02209,0.29687,0.00000
-0.02283,0.28288,0.00000
-0.02340,0.28839,0.00000
-0.03715,0.40898,0.00000
-0.02546,0.27140,0.00000
-0.02603,0.26792,0.00000
-0.02739,0.26502,0.00000
-0.02745,0.26055,0.00000
-0.02770,0.25911,0.00000
-0.02951,0.25610,0.00000
-0.02838,0.26059,0.00000
-0.02556,0.22067,0.00000
-0.03214,0.27708,0.00000
-0.02945,0.24445,0.00000
-0.02886,0.24208,0.00000
-0.02948,0.24048,0.00000
-0.02976,0.23627,0.00000
-0.04380,0.35489,0.00000
-0.02752,0.23133,0.00000
-0.02844,0.23643,0.00000
-0.02479,0.22745,0.00000
-0.02230,0.21904,0.00000
-0.02452,0.23778,0.00000
-0.02071,0.21626,0.00000
-0.02104,0.22984,0.00000
-0.01987,0.22138,0.00000
-0.01902,0.21302,0.00000
-0.01831,0.22118,0.00000
-0.01887,0.22760,0.00000
-0.01783,0.21978,0.00000
-0.01852,0.22754,0.00000
-0.03800,0.22858,0.00000
-0.13092,0.31353,0.24433
-0.19410,0.22600,0.29343
-0.26883,0.19452,0.49484
-0.38565,0.18960,0.50078
-0.47530,0.16978,0.48091
-0.56860,0.15471,0.66025
-0.65279,0.13938,0.75495
-0.72971,0.12546,0.85254
-0.79443,0.11115,0.94978
-0.82950,0.09356,0.95014
-0.96034,0.08723,0.94209
-0.94707,0.06715,0.91991
-1.01162,0.05744,0.91951
-1.03982,0.04504,0.96747
-1.54312,0.06352,1.64643
-1.01496,0.03176,0.92695
-1.08830,0.02935,1.37270
-1.06150,0.02462,1.14046
-1.02697,0.02725,0.91298
-1.12332,0.03405,1.38893
-1.05485,0.02747,1.39378
-1.02027,0.02382,0.90613
-1.07308,0.02756,1.39056
-1.04141,0.02107,1.37743
-1.00612,0.01934,1.11054
-1.06784,0.01945,1.37589
-1.03784,0.01590,1.12130
-1.51574,0.03296,1.64622
-1.04781,0.01793,1.38077
-1.03849,0.00987,1.38239
-0.86098,-0.00113,0.65283
-0.87128,-0.00782,0.92024
-0.74921,-0.01138,0.91298
-0.58606,-0.01998,0.36618
-0.43965,-0.02534,0.53114
-0.22965,-0.03067,0.20510
-0.02597,-0.03481,0.20557
0.17184,-0.03346,0.00000
0.35082,-0.03641,-0.27632
0.49294,-0.03248,-0.35248
0.64722,-0.03312,-0.58709
0.82032,-0.03500,-0.73211
0.87403,-0.03279,-0.90206
1.45645,-0.04481,-1.38426
1.08014,-0.03471,-1.04129
1.06555,-0.03521,-1.03728
1.11841,-0.04338,-1.01517
1.18517,-0.03890,-1.19342
1.13344,-0.03482,-1.11343
1.18344,-0.02975,-1.22779
1.26069,-0.03509,-1.20004
1.15347,-0.02934,-1.20688
1.19171,-0.02810,-1.20779
1.22866,-0.02765,-1.25512
1.16192,-0.02474,-1.19153
1.27618,-0.02284,-1.25368
1.16362,-0.02101,-1.25649
1.76803,-0.01258,-1.67289
1.23473,-0.00966,-1.32384
1.23023,-0.00492,-1.16731
1.14605,0.00140,-1.41117
